814,0
815,0
816,0
817,0
818,0
819,1
820,1
821,1
822,0
823,0
824,1
825,1
826,0
827,1
828,0
829,0
830,0
831,0
832,1
833,1
834,0
835,0
836,0
837,0
838,1
839,0
840,1
841,1
842,0
843,0
844,1
845,0
846,1
847,1
848,1
849,0
850,1
851,0
852,1
853,1
854,1
855,1
856,1
857,1
858,1
859,0
860,1
861,1
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,1
870,0
871,1
872,0
873,0
874,0
875,0
876,1
877,0
878,0
879,0
880,1
881,0
882,1
883,1
884,1
885,1
886,0
887,1
888,0
889,1
890,0
891,1
892,0
893,0
894,0
895,0
896,1
897,1
898,0
899,1
900,1
901,1
902,0
903,0
904,1
905,1
906,1
907,1
908,0
909,0
910,1
911,1
912,1
913,1
914,0
915,1
916,0
917,0
918,0
919,0
920,1
921,1
922,1
923,1
924,0
925,1
926,0
927,0
928,0
929,0
930,0
931,1
932,0
933,1
934,0
935,1
936,1
937,1
938,1
939,0
940,0
941,0
942,1
943,0
944,1
945,1
946,0
947,1
948,1
949,0
950,0
951,1
952,1
953,0
954,1
955,0
956,1
957,0
958,1
959,1
960,1
961,0
962,1
963,0
964,0
965,0
966,0
967,0
968,1
969,0
970,1
971,1
972,1
973,0
974,1
975,0
976,1
977,1
978,0
979,1
980,0
981,1
982,0
983,0
984,0
985,0
986,0
987,1
988,1
989,0
990,1
991,1
992,1
993,1
994,0
995,0
996,1
997,1
998,0
999,1
1000,0
1001,1
1002,0
1003,0
1004,0
1005,1
1006,1
1007,1
1008,1
1009,1
1010,0
1011,1
1012,1
1013,0
1014,1
1015,1
1016,1
1017,0
1018,0
1019,0
1020,0
1021,1
1022,1
1023,0
1024,0
1025,1
1026,0
1027,1
1028,0
1029,0
1030,0
1031,0
1032,1
1033,0
1034,1
1035,1
1036,1
1037,0
1038,0
1039,0
1040,0
1041,1
1042,0
1043,0
1044,0
1045,1
1046,1
1047,0
1048,0
1049,0
1050,1
1051,0
1052,0
1053,1
1054,0
1055,0
1056,1
1057,1
1058,0
1059,1
1060,0
1061,1
1062,0
1063,1
1064,1
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,1
1072,0
1073,0
1074,1
1075,0
1076,1
1077,1
1078,1
1079,0
1080,1
1081,0
1082,0
1083,0
1084,0
1085,0
1086,1
1087,1
1088,0
1089,0
1090,0
1091,0
1092,0
1093,1
1094,0
1095,1
1096,1
1097,0
1098,1
1099,1
1100,1
1101,1
1102,0
1103,1
1104,0
1105,1
1106,1
1107,1
1108,1
1109,0
1110,0
1111,0
1112,0
1113,1
1114,0
1115,0
1116,1
1117,0
1118,1
1119,1
1120,1
1121,1
1122,0
1123,1
1124,0
1125,1
1126,0
1127,1
1128,1
1129,1
1130,1
1131,0
1132,0
1133,1
1134,1
1135,1
1136,0
1137,1
1138,1
1139,0
1140,1
1141,0
1142,0
1143,1
1144,1
1145,0
1146,0
1147,0
1148,0
1149,0
1150,1
1151,1
1152,1
1153,1
1154,1
1155,0
1156,0
1157,0
1158,0
1159,1
1160,0
1161,1
1162,0
1163,1
1164,0
1165,0
1166,0
1167,1
1168,1
1169,0
1170,1
1171,1
1172,0
1173,0
1174,0
1175,1
1176,0
1177,0
1178,1
1179,0
1180,1
1181,1
1182,1
1183,0
1184,0
1185,1
1186,1
1187,0
1188,0
1189,0
1190,0
1191,1
1192,0
1193,1
1194,1
1195,0
1196,1
1197,1
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,1
1205,0
1206,0
1207,1
1208,0
1209,1
1210,0
1211,0
1212,1
1213,1
1214,0
1215,1
1216,1
1217,0
1218,1
1219,0
1220,1
1221,0
1222,1
1223,1
1224,0
1225,1
1226,1
1227,0
1228,0
1229,0
1230,0
1231,1
1232,0
1233,0
1234,0
1235,0
1236,1
1237,0
1238,1
1239,1
1240,1
1241,0
1242,1
1243,0
1244,1
1245,1
1246,1
1247,1
1248,0
1249,0
1250,1
1251,0
1252,0
1253,1
1254,0
1255,1
1256,1
1257,0
1258,1
1259,1
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,1
1267,1
1268,1
1269,1
1270,1
1271,0
1272,1
1273,1
1274,1
1275,1
1276,1
1277,0
1278,1
1279,0
1280,1
1281,1
1282,0
1283,1
1284,1
1285,1
1286,0
1287,0
1288,0
1289,1
1290,0
1291,0
1292,1
1293,1
1294,0
1295,1
1296,1
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,1
1304,0
1305,0
1306,0
1307,0
1308,0
1309,1
1310,1
1311,0
1312,0
1313,1
1314,1
1315,1
1316,0
1317,0
1318,0
1319,0
1320,1
1321,0
1322,0
1323,1
1324,0
1325,1
1326,0
1327,1
1328,0
1329,1
1330,0
1331,1
1332,1
1333,1
1334,0
1335,0
1336,0
1337,0
1338,1
1339,1
1340,1
1341,1
1342,0
1343,0
1344,0
1345,1
1346,0
1347,0
1348,1
1349,0
1350,1
1351,1
1352,1
1353,0
1354,1
1355,0
1356,1
1357,0
1358,1
1359,1
1360,0
1361,1
1362,0
1363,0
1364,1
1365,1
1366,1
1367,1
1368,0
1369,0
1370,1
1371,0
1372,1
1373,1
1374,0
1375,0
1376,0
1377,1
1378,0
1379,0
1380,1
1381,1
1382,0
1383,1
1384,0
1385,1
1386,0
1387,1
1388,1
1389,1
1390,0
1391,1
1392,1
1393,1
1394,0
1395,1
1396,0
1397,0
1398,0
1399,0
1400,0
1401,1
1402,0
1403,0
1404,1
1405,0
1406,1
1407,1
1408,1
1409,0
1410,1
1411,1
1412,1
1413,1
1414,1
1415,0
1416,0
1417,0
1418,1
1419,1
1420,1
1421,0
1422,1
1423,1
1424,1
1425,1
1426,0
1427,0
1428,1
1429,1
1430,0
1431,1
1432,0
1433,0
1434,1
1435,1
1436,1
1437,1
1438,0
1439,0
1440,0
1441,0
1442,0
1443,0
1444,1
1445,0
1446,1
1447,1
1448,1
1449,1
1450,1
1451,1
1452,1
1453,0
1454,1
1455,0
1456,1
1457,0
1458,0
1459,1
1460,1
1461,1
1462,1
1463,1
1464,1
1465,1
1466,0
1467,1
1468,0
1469,1
1470,0
1471,1
1472,0
1473,1
1474,0
1475,1
1476,1
1477,0
1478,0
1479,0
1480,0
1481,1
1482,1
1483,1
1484,1
1485,1
1486,1
1487,1
1488,0
1489,1
1490,1
1491,0
1492,1
1493,0
1494,0
1495,0
1496,0
1497,1
1498,0
1499,0
1500,0
1501,0
1502,1
1503,0
1504,0
1505,1
1506,0
1507,1
1508,1
1509,1
1510,0
1511,1
1512,0
1513,1
1514,0
1515,1
1516,0
1517,0
1518,0
1519,1
1520,0
1521,1
1522,1
1523,1
1524,0
1525,1
1526,1
1527,1
1528,0
1529,0
1530,1
1531,1
1532,0
1533,0
1534,0
1535,0
1536,0
1537,1
1538,0
1539,1
1540,0
1541,1
1542,1
1543,1
1544,1
1545,1
1546,0
1547,0
1548,0
1549,1
1550,0
1551,0
1552,0
1553,1
1554,1
1555,0
1556,0
1557,1
1558,0
1559,0
1560,0
1561,1
1562,0
1563,1
1564,0
1565,1
1566,1
1567,1
1568,0
1569,0
1570,1
1571,0
1572,1
1573,1
1574,1
1575,1
1576,1
1577,1
1578,0
1579,0
1580,0
1581,1
1582,0
1583,0
1584,0
1585,0
1586,1
1587,0
1588,1
1589,1
1590,1
1591,1
1592,1
1593,0
1594,1
1595,1
1596,1
1597,1
1598,0
1599,0
1600,1
1601,1
1602,1
1603,0
1604,1
1605,1
1606,1
1607,0
1608,1
1609,1
1610,1
1611,1
1612,1
1613,1
1614,0
1615,0
1616,0
1617,1
1618,0
1619,1
1620,0
1621,1
1622,1
1623,0
1624,1
1625,1
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,1
1633,0
1634,1
1635,1
1636,1
1637,0
1638,1
1639,1
1640,1
1641,0
1642,0
1643,1
1644,0
1645,0
1646,1
1647,0
1648,0
1649,0
1650,0
1651,0
1652,1
1653,0
1654,1
1655,0
1656,1
1657,1
1658,0
1659,1
1660,0
1661,1
1662,0
1663,1
1664,0
1665,0
1666,0
1667,0
1668,1
1669,0
1670,1
1671,1
1672,1
1673,1
1674,0
1675,0
1676,1
1677,0
1678,1
1679,1
1680,0
1681,1
1682,1
1683,1
1684,0
1685,1
1686,0
1687,0
1688,1
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,1
1697,0
1698,0
1699,0
1700,0
1701,1
1702,1
1703,0
1704,1
1705,0
1706,1
1707,0
1708,0
1709,0
1710,0
1711,1
1712,0
1713,1
1714,1
1715,1
1716,1
1717,0
1718,0
1719,1
1720,0
1721,0
1722,1
1723,1
1724,0
1725,1
1726,1
1727,0
1728,1
1729,1
1730,0
1731,0
1732,0
1733,0
1734,1
1735,1
1736,1
1737,1
1738,0
1739,1
1740,0
1741,1
1742,1
1743,1
1744,1
1745,0
1746,1
1747,0
1748,1
1749,1
1750,0
1751,1
1752,1
1753,0
1754,0
1755,1
1756,0
1757,1
1758,0
1759,0
1760,1
1761,1
1762,0
1763,1
1764,1
1765,0
1766,0
1767,1
1768,1
1769,1
1770,1
1771,1
1772,0
1773,1
1774,1
1775,1
1776,1
1777,1
1778,0
1779,0
1780,1
1781,1
1782,1
1783,1
1784,1
1785,1
1786,0
1787,0
1788,1
1789,1
1790,1
1791,1
1792,0
1793,0
1794,0
1795,1
1796,0
1797,1
1798,1
1799,1
1800,0
1801,0
1802,1
1803,1
1804,0
1805,1
1806,1
1807,1
1808,1
1809,0
1810,0
1811,0
1812,0
1813,0
1814,1
1815,1
1816,1
1817,0
1818,0
1819,0
1820,1
1821,1
1822,1
1823,0
1824,0
1825,0
1826,1
1827,1
1828,1
1829,1
1830,1
1831,1
1832,0
1833,1
1834,1
1835,0
1836,0
1837,0
1838,1
1839,0
1840,0
1841,1
1842,0
1843,0
1844,1
1845,0
1846,1
1847,0
1848,0
1849,0
1850,1
1851,1
1852,1
1853,0
1854,1
1855,1
1856,0
1857,1
1858,1
1859,0
1860,1
1861,1
1862,1
1863,0
1864,1
1865,0
1866,0
1867,1
1868,1
1869,1
1870,0
1871,1
1872,0
1873,1
1874,0
1875,1
1876,1
1877,0
1878,0
1879,0
1880,0
1881,0
1882,1
1883,0
1884,0
1885,1
1886,1
1887,0
1888,0
1889,1
1890,0
1891,0
1892,1
1893,1
1894,1
1895,0
1896,1
1897,0
